fecha,pais,id_campaña,canal,gasto
24/02/2025,Colombia,paid_search_Colombia,paid_search,2286.43
24/02/2025,Colombia,social_Colombia,social,2449.69
24/02/2025,Argentina,organic_Argentina,organic,896.95
24/02/2025,Argentina,paid_search_Argentina,paid_search,673.33
24/02/2025,Argentina,social_Argentina,social,1144.79
25/02/2025,Mexico,organic_Mexico,organic,901.24
25/02/2025,Mexico,paid_search_Mexico,paid_search,794.07
25/02/2025,Mexico,social_Mexico,social,2643.91
25/02/2025,Colombia,organic_Colombia,organic,1669.77
25/02/2025,Colombia,paid_search_Colombia,paid_search,2969.49
25/02/2025,Colombia,social_Colombia,social,604.86
25/02/2025,Argentina,organic_Argentina,organic,2042.74
25/02/2025,Argentina,paid_search_Argentina,paid_search,552.09
25/02/2025,Argentina,social_Argentina,social,2476.56
26/02/2025,Mexico,organic_Mexico,organic,2604.93
26/02/2025,Mexico,paid_search_Mexico,paid_search,533.47
26/02/2025,Mexico,social_Mexico,social,1444.43
26/02/2025,Colombia,organic_Colombia,organic,679.05
26/02/2025,Colombia,paid_search_Colombia,paid_search,2580.79
26/02/2025,Colombia,social_Colombia,social,2271.79
26/02/2025,Argentina,organic_Argentina,organic,1245.09
26/02/2025,Argentina,paid_search_Argentina,paid_search,531.75
26/02/2025,Argentina,social_Argentina,social,2696.62
27/02/2025,Mexico,organic_Mexico,organic,2264.64
27/02/2025,Mexico,paid_search_Mexico,paid_search,2559.49
27/02/2025,Mexico,social_Mexico,social,1971.46
27/02/2025,Colombia,organic_Colombia,organic,2988.92
27/02/2025,Colombia,paid_search_Colombia,paid_search,2279.81
27/02/2025,Colombia,social_Colombia,social,831.02
27/02/2025,Argentina,organic_Argentina,organic,996.85
27/02/2025,Argentina,paid_search_Argentina,paid_search,1460.77
27/02/2025,Argentina,social_Argentina,social,784.04
28/02/2025,Mexico,organic_Mexico,organic,1523.78
28/02/2025,Mexico,paid_search_Mexico,paid_search,2178.26
28/02/2025,Mexico,social_Mexico,social,2362.64
28/02/2025,Colombia,organic_Colombia,organic,2083.37
28/02/2025,Colombia,paid_search_Colombia,paid_search,1552.63
28/02/2025,Colombia,social_Colombia,social,2715.28
28/02/2025,Argentina,organic_Argentina,organic,2477.47
28/02/2025,Argentina,paid_search_Argentina,paid_search,1677.61
28/02/2025,Argentina,social_Argentina,social,2303.14
01/03/2025,Mexico,organic_Mexico,organic,1285.76
01/03/2025,Mexico,paid_search_Mexico,paid_search,2565.67
01/03/2025,Mexico,social_Mexico,social,1997.66
01/03/2025,Colombia,organic_Colombia,organic,2665.73
01/03/2025,Colombia,paid_search_Colombia,paid_search,844.75
01/03/2025,Colombia,social_Colombia,social,2971.47
01/03/2025,Argentina,organic_Argentina,organic,1325.8
01/03/2025,Argentina,paid_search_Argentina,paid_search,732.26
01/03/2025,Argentina,social_Argentina,social,1625.45
02/03/2025,Mexico,organic_Mexico,organic,2563.5
02/03/2025,Mexico,paid_search_Mexico,paid_search,1018.16
02/03/2025,Mexico,social_Mexico,social,2220.58
02/03/2025,Colombia,organic_Colombia,organic,1966.37
02/03/2025,Colombia,paid_search_Colombia,paid_search,1035.48
02/03/2025,Colombia,social_Colombia,social,501.28
02/03/2025,Argentina,organic_Argentina,organic,1343.81
02/03/2025,Argentina,paid_search_Argentina,paid_search,1868.92
02/03/2025,Argentina,social_Argentina,social,778.93
03/03/2025,Mexico,organic_Mexico,organic,2674.67
03/03/2025,Mexico,paid_search_Mexico,paid_search,2969.11
03/03/2025,Mexico,social_Mexico,social,2040.3
03/03/2025,Colombia,organic_Colombia,organic,2043.61
03/03/2025,Colombia,paid_search_Colombia,paid_search,1467.76
03/03/2025,Colombia,social_Colombia,social,2310.52
03/03/2025,Argentina,organic_Argentina,organic,1416.81
03/03/2025,Argentina,paid_search_Argentina,paid_search,2921.05
03/03/2025,Argentina,social_Argentina,social,785.4
04/03/2025,Mexico,organic_Mexico,organic,505.59
04/03/2025,Mexico,paid_search_Mexico,paid_search,2902.89
04/03/2025,Mexico,social_Mexico,social,825.83
04/03/2025,Colombia,organic_Colombia,organic,2243.9
04/03/2025,Colombia,paid_search_Colombia,paid_search,2137.18
04/03/2025,Colombia,social_Colombia,social,2257.07
04/03/2025,Argentina,organic_Argentina,organic,2593.45
04/03/2025,Argentina,paid_search_Argentina,paid_search,523.1
04/03/2025,Argentina,social_Argentina,social,2293.99
05/03/2025,Mexico,organic_Mexico,organic,1857.56
05/03/2025,Mexico,paid_search_Mexico,paid_search,1508.72
05/03/2025,Mexico,social_Mexico,social,1079.07
05/03/2025,Colombia,organic_Colombia,organic,2382.48
05/03/2025,Colombia,paid_search_Colombia,paid_search,2628.61
05/03/2025,Colombia,social_Colombia,social,1610.57
05/03/2025,Argentina,organic_Argentina,organic,1320.59
05/03/2025,Argentina,paid_search_Argentina,paid_search,1300
05/03/2025,Argentina,social_Argentina,social,2974.46
06/03/2025,Mexico,organic_Mexico,organic,1651.4
06/03/2025,Mexico,paid_search_Mexico,paid_search,1244.98
06/03/2025,Mexico,social_Mexico,social,2727.94
06/03/2025,Colombia,organic_Colombia,organic,1338.79
06/03/2025,Colombia,paid_search_Colombia,paid_search,1037.34
06/03/2025,Colombia,social_Colombia,social,2793.68
06/03/2025,Argentina,organic_Argentina,organic,2971.77
06/03/2025,Argentina,paid_search_Argentina,paid_search,514.64
06/03/2025,Argentina,social_Argentina,social,2188.01
07/03/2025,Mexico,organic_Mexico,organic,2431.44
07/03/2025,Mexico,paid_search_Mexico,paid_search,2709.79
07/03/2025,Mexico,social_Mexico,social,1616.76
07/03/2025,Colombia,organic_Colombia,organic,2208.18
07/03/2025,Colombia,paid_search_Colombia,paid_search,1354.81
07/03/2025,Colombia,social_Colombia,social,1323.2
07/03/2025,Argentina,organic_Argentina,organic,2440.72
07/03/2025,Argentina,paid_search_Argentina,paid_search,674.71
07/03/2025,Argentina,social_Argentina,social,2896.24
08/03/2025,Mexico,organic_Mexico,organic,1430.22
08/03/2025,Mexico,paid_search_Mexico,paid_search,2796.79
08/03/2025,Mexico,social_Mexico,social,2337.36
08/03/2025,Colombia,organic_Colombia,organic,905.4
08/03/2025,Colombia,paid_search_Colombia,paid_search,955.49
08/03/2025,Colombia,social_Colombia,social,760.35
08/03/2025,Argentina,organic_Argentina,organic,2219.39
08/03/2025,Argentina,paid_search_Argentina,paid_search,2419.68
08/03/2025,Argentina,social_Argentina,social,2717.79
09/03/2025,Mexico,organic_Mexico,organic,777.29
09/03/2025,Mexico,paid_search_Mexico,paid_search,2979.65
09/03/2025,Mexico,social_Mexico,social,2261.8
09/03/2025,Colombia,organic_Colombia,organic,2314.17
09/03/2025,Colombia,paid_search_Colombia,paid_search,2674.55
09/03/2025,Colombia,social_Colombia,social,2707.99
09/03/2025,Argentina,organic_Argentina,organic,2460.54
09/03/2025,Argentina,paid_search_Argentina,paid_search,2039.28
09/03/2025,Argentina,social_Argentina,social,2703.46
10/03/2025,Mexico,organic_Mexico,organic,1817.97
10/03/2025,Mexico,paid_search_Mexico,paid_search,2880.9
10/03/2025,Mexico,social_Mexico,social,658.58
10/03/2025,Colombia,organic_Colombia,organic,1664.65
10/03/2025,Colombia,paid_search_Colombia,paid_search,1793.57
10/03/2025,Colombia,social_Colombia,social,2928.11
10/03/2025,Argentina,organic_Argentina,organic,1518.44
10/03/2025,Argentina,paid_search_Argentina,paid_search,2007.83
10/03/2025,Argentina,social_Argentina,social,1535.76
11/03/2025,Mexico,organic_Mexico,organic,2689.86
11/03/2025,Mexico,paid_search_Mexico,paid_search,2946.8
11/03/2025,Mexico,social_Mexico,social,1707.33
11/03/2025,Colombia,organic_Colombia,organic,1206.49
11/03/2025,Colombia,paid_search_Colombia,paid_search,865.82
11/03/2025,Colombia,social_Colombia,social,1615.39
11/03/2025,Argentina,organic_Argentina,organic,2296.31
11/03/2025,Argentina,paid_search_Argentina,paid_search,1187.95
11/03/2025,Argentina,social_Argentina,social,1815.6
12/03/2025,Mexico,organic_Mexico,organic,1862.52
12/03/2025,Mexico,paid_search_Mexico,paid_search,2272.92
12/03/2025,Mexico,social_Mexico,social,969.87
12/03/2025,Colombia,organic_Colombia,organic,1768.93
12/03/2025,Colombia,paid_search_Colombia,paid_search,581.57
12/03/2025,Colombia,social_Colombia,social,2083.91
12/03/2025,Argentina,organic_Argentina,organic,1989
12/03/2025,Argentina,paid_search_Argentina,paid_search,1641.58
12/03/2025,Argentina,social_Argentina,social,1581.3
13/03/2025,Mexico,organic_Mexico,organic,2834.77
13/03/2025,Mexico,paid_search_Mexico,paid_search,1770.31
13/03/2025,Mexico,social_Mexico,social,1467.01
13/03/2025,Colombia,organic_Colombia,organic,881.84
13/03/2025,Colombia,paid_search_Colombia,paid_search,2149.67
13/03/2025,Colombia,social_Colombia,social,2219.17
13/03/2025,Argentina,organic_Argentina,organic,2133.74
13/03/2025,Argentina,paid_search_Argentina,paid_search,691.8
13/03/2025,Argentina,social_Argentina,social,2829.92
14/03/2025,Mexico,organic_Mexico,organic,711.85
14/03/2025,Mexico,paid_search_Mexico,paid_search,1056.25
14/03/2025,Mexico,social_Mexico,social,2617
14/03/2025,Colombia,organic_Colombia,organic,908.29
14/03/2025,Colombia,paid_search_Colombia,paid_search,2596.73
14/03/2025,Colombia,social_Colombia,social,2907.91
14/03/2025,Argentina,organic_Argentina,organic,2636.93
14/03/2025,Argentina,paid_search_Argentina,paid_search,2340.49
14/03/2025,Argentina,social_Argentina,social,1700.72
15/03/2025,Mexico,organic_Mexico,organic,2000.39
15/03/2025,Mexico,paid_search_Mexico,paid_search,2778.67
15/03/2025,Mexico,social_Mexico,social,2826.9
15/03/2025,Colombia,organic_Colombia,organic,744.06
15/03/2025,Colombia,paid_search_Colombia,paid_search,1691.2
15/03/2025,Colombia,social_Colombia,social,2517.14
15/03/2025,Argentina,organic_Argentina,organic,2675.72
15/03/2025,Argentina,paid_search_Argentina,paid_search,1485.68
15/03/2025,Argentina,social_Argentina,social,1435.46
16/03/2025,Mexico,organic_Mexico,organic,1193.85
16/03/2025,Mexico,paid_search_Mexico,paid_search,2406.21
16/03/2025,Mexico,social_Mexico,social,575.12
16/03/2025,Colombia,organic_Colombia,organic,1783.06
16/03/2025,Colombia,paid_search_Colombia,paid_search,2579.61
16/03/2025,Colombia,social_Colombia,social,1467.96
16/03/2025,Argentina,organic_Argentina,organic,1290.87
16/03/2025,Argentina,paid_search_Argentina,paid_search,2468.62
16/03/2025,Argentina,social_Argentina,social,1630.64
17/03/2025,Mexico,organic_Mexico,organic,2380.07
17/03/2025,Mexico,paid_search_Mexico,paid_search,533.88
17/03/2025,Mexico,social_Mexico,social,1010.72
17/03/2025,Colombia,organic_Colombia,organic,2026.73
17/03/2025,Colombia,paid_search_Colombia,paid_search,856.19
17/03/2025,Colombia,social_Colombia,social,2562.97
17/03/2025,Argentina,organic_Argentina,organic,1142.13
17/03/2025,Argentina,paid_search_Argentina,paid_search,784.67
17/03/2025,Argentina,social_Argentina,social,1254.99
18/03/2025,Mexico,organic_Mexico,organic,2127.39
18/03/2025,Mexico,paid_search_Mexico,paid_search,554.52
18/03/2025,Mexico,social_Mexico,social,597.7
18/03/2025,Colombia,organic_Colombia,organic,2755.39
18/03/2025,Colombia,paid_search_Colombia,paid_search,1786.94
18/03/2025,Colombia,social_Colombia,social,725.58
18/03/2025,Argentina,organic_Argentina,organic,2454.71
18/03/2025,Argentina,paid_search_Argentina,paid_search,2197.85
18/03/2025,Argentina,social_Argentina,social,2566.51
19/03/2025,Mexico,organic_Mexico,organic,1295.6
19/03/2025,Mexico,paid_search_Mexico,paid_search,2775.27
19/03/2025,Mexico,social_Mexico,social,1582.66
19/03/2025,Colombia,organic_Colombia,organic,708.99
19/03/2025,Colombia,paid_search_Colombia,paid_search,1766
19/03/2025,Colombia,social_Colombia,social,1490.12
19/03/2025,Argentina,organic_Argentina,organic,1911.73
19/03/2025,Argentina,paid_search_Argentina,paid_search,695.47
19/03/2025,Argentina,social_Argentina,social,1376.88
20/03/2025,Mexico,organic_Mexico,organic,767.58
20/03/2025,Mexico,paid_search_Mexico,paid_search,1208.18
20/03/2025,Mexico,social_Mexico,social,1055.35
20/03/2025,Colombia,organic_Colombia,organic,2662.43
20/03/2025,Colombia,paid_search_Colombia,paid_search,2038.09
20/03/2025,Colombia,social_Colombia,social,2065.47
20/03/2025,Argentina,organic_Argentina,organic,1737.1
20/03/2025,Argentina,paid_search_Argentina,paid_search,2643.27
20/03/2025,Argentina,social_Argentina,social,2882.59
21/03/2025,Mexico,organic_Mexico,organic,1620.17
21/03/2025,Mexico,paid_search_Mexico,paid_search,1566.3
21/03/2025,Mexico,social_Mexico,social,2794.58
21/03/2025,Colombia,organic_Colombia,organic,779.63
21/03/2025,Colombia,paid_search_Colombia,paid_search,2639.25
21/03/2025,Colombia,social_Colombia,social,2818.25
21/03/2025,Argentina,organic_Argentina,organic,1812.19
21/03/2025,Argentina,paid_search_Argentina,paid_search,894.59
21/03/2025,Argentina,social_Argentina,social,2699.24
22/03/2025,Mexico,organic_Mexico,organic,1638.03
22/03/2025,Mexico,paid_search_Mexico,paid_search,1156.59
22/03/2025,Mexico,social_Mexico,social,1576.11
22/03/2025,Colombia,organic_Colombia,organic,945.31
22/03/2025,Colombia,paid_search_Colombia,paid_search,2258.04
22/03/2025,Colombia,social_Colombia,social,2869.48
22/03/2025,Argentina,organic_Argentina,organic,619.11
22/03/2025,Argentina,paid_search_Argentina,paid_search,2105.4
22/03/2025,Argentina,social_Argentina,social,2375.49
23/03/2025,Mexico,organic_Mexico,organic,2423.01
23/03/2025,Mexico,paid_search_Mexico,paid_search,1236.86
23/03/2025,Mexico,social_Mexico,social,2878.95
23/03/2025,Colombia,organic_Colombia,organic,2899.55
23/03/2025,Colombia,paid_search_Colombia,paid_search,2761.22
23/03/2025,Colombia,social_Colombia,social,1298.04
23/03/2025,Argentina,organic_Argentina,organic,2990.6
23/03/2025,Argentina,paid_search_Argentina,paid_search,1297.98
23/03/2025,Argentina,social_Argentina,social,2804.65
24/03/2025,Mexico,organic_Mexico,organic,2938.28
24/03/2025,Mexico,paid_search_Mexico,paid_search,585.56
24/03/2025,Mexico,social_Mexico,social,1895.26
24/03/2025,Colombia,organic_Colombia,organic,2421
24/03/2025,Colombia,paid_search_Colombia,paid_search,663.73
24/03/2025,Colombia,social_Colombia,social,744.95
24/03/2025,Argentina,organic_Argentina,organic,2387.88
24/03/2025,Argentina,paid_search_Argentina,paid_search,2237.02
24/03/2025,Argentina,social_Argentina,social,1168.73
25/03/2025,Mexico,organic_Mexico,organic,1332.11
25/03/2025,Mexico,paid_search_Mexico,paid_search,2969.28
25/03/2025,Mexico,social_Mexico,social,2993.4
25/03/2025,Colombia,organic_Colombia,organic,922.63
25/03/2025,Colombia,paid_search_Colombia,paid_search,810.64
25/03/2025,Colombia,social_Colombia,social,2105.36
25/03/2025,Argentina,organic_Argentina,organic,1679.68
25/03/2025,Argentina,paid_search_Argentina,paid_search,843.26
25/03/2025,Argentina,social_Argentina,social,2307.75
26/03/2025,Mexico,organic_Mexico,organic,2770.95
26/03/2025,Mexico,paid_search_Mexico,paid_search,2834.31
26/03/2025,Mexico,social_Mexico,social,590.64
26/03/2025,Colombia,organic_Colombia,organic,547.28
26/03/2025,Colombia,paid_search_Colombia,paid_search,2790.82
26/03/2025,Colombia,social_Colombia,social,2841.48
26/03/2025,Argentina,organic_Argentina,organic,2369.91
26/03/2025,Argentina,paid_search_Argentina,paid_search,1040.64
26/03/2025,Argentina,social_Argentina,social,1587.44
27/03/2025,Mexico,organic_Mexico,organic,2921.5
27/03/2025,Mexico,paid_search_Mexico,paid_search,1917.8
27/03/2025,Mexico,social_Mexico,social,1857.03
27/03/2025,Colombia,organic_Colombia,organic,2971.19
27/03/2025,Colombia,paid_search_Colombia,paid_search,1290.25
27/03/2025,Colombia,social_Colombia,social,2345.12
27/03/2025,Argentina,organic_Argentina,organic,2357.61
27/03/2025,Argentina,paid_search_Argentina,paid_search,2884.87
27/03/2025,Argentina,social_Argentina,social,2233.71
28/03/2025,Mexico,organic_Mexico,organic,1300.24
28/03/2025,Mexico,paid_search_Mexico,paid_search,2553.86
28/03/2025,Mexico,social_Mexico,social,1804.88
28/03/2025,Colombia,organic_Colombia,organic,676.5
28/03/2025,Colombia,paid_search_Colombia,paid_search,1450.98
28/03/2025,Colombia,social_Colombia,social,603.17
28/03/2025,Argentina,organic_Argentina,organic,1040.38
28/03/2025,Argentina,paid_search_Argentina,paid_search,1955.53
28/03/2025,Argentina,social_Argentina,social,1475.66
29/03/2025,Mexico,organic_Mexico,organic,2097.19
29/03/2025,Mexico,paid_search_Mexico,paid_search,2467.24
29/03/2025,Mexico,social_Mexico,social,2769.14
29/03/2025,Colombia,organic_Colombia,organic,2802.7
29/03/2025,Colombia,paid_search_Colombia,paid_search,1921.42
29/03/2025,Colombia,social_Colombia,social,1391.51
29/03/2025,Argentina,organic_Argentina,organic,2417.71
29/03/2025,Argentina,paid_search_Argentina,paid_search,650.12
29/03/2025,Argentina,social_Argentina,social,1490.41
30/03/2025,Mexico,organic_Mexico,organic,828.11
30/03/2025,Mexico,paid_search_Mexico,paid_search,1731.35
30/03/2025,Mexico,social_Mexico,social,2408.97
30/03/2025,Colombia,organic_Colombia,organic,2629.57
30/03/2025,Colombia,paid_search_Colombia,paid_search,2563.4
30/03/2025,Colombia,social_Colombia,social,882.63
30/03/2025,Argentina,organic_Argentina,organic,2458.53
30/03/2025,Argentina,paid_search_Argentina,paid_search,1744.8
30/03/2025,Argentina,social_Argentina,social,1358.22
31/03/2025,Mexico,organic_Mexico,organic,2238.17
31/03/2025,Mexico,paid_search_Mexico,paid_search,2006.13
31/03/2025,Mexico,social_Mexico,social,2382.97
31/03/2025,Colombia,organic_Colombia,organic,2830.91
31/03/2025,Colombia,paid_search_Colombia,paid_search,612.18
31/03/2025,Colombia,social_Colombia,social,2945.61
31/03/2025,Argentina,organic_Argentina,organic,2418.3
31/03/2025,Argentina,paid_search_Argentina,paid_search,546.85
31/03/2025,Argentina,social_Argentina,social,2293.72
01/04/2025,Mexico,organic_Mexico,organic,1588.59
01/04/2025,Mexico,paid_search_Mexico,paid_search,1113.38
01/04/2025,Mexico,social_Mexico,social,1004.92
01/04/2025,Colombia,organic_Colombia,organic,2226.62
01/04/2025,Colombia,paid_search_Colombia,paid_search,1794.02
01/04/2025,Colombia,social_Colombia,social,1141.43
01/04/2025,Argentina,organic_Argentina,organic,2836.63
01/04/2025,Argentina,paid_search_Argentina,paid_search,2381.43
01/04/2025,Argentina,social_Argentina,social,1662.12
02/04/2025,Mexico,organic_Mexico,organic,2618.67
02/04/2025,Mexico,paid_search_Mexico,paid_search,1565.52
02/04/2025,Mexico,social_Mexico,social,1646.79
02/04/2025,Colombia,organic_Colombia,organic,1088.54
02/04/2025,Colombia,paid_search_Colombia,paid_search,2135.97
02/04/2025,Colombia,social_Colombia,social,1699.24
02/04/2025,Argentina,organic_Argentina,organic,776.65
02/04/2025,Argentina,paid_search_Argentina,paid_search,872.62
02/04/2025,Argentina,social_Argentina,social,1359.38
03/04/2025,Mexico,organic_Mexico,organic,2079.1
03/04/2025,Mexico,paid_search_Mexico,paid_search,955.01
03/04/2025,Mexico,social_Mexico,social,2603.31
03/04/2025,Colombia,organic_Colombia,organic,1772.7
03/04/2025,Colombia,paid_search_Colombia,paid_search,1264.02
03/04/2025,Colombia,social_Colombia,social,2888.12
03/04/2025,Argentina,organic_Argentina,organic,2828.62
03/04/2025,Argentina,paid_search_Argentina,paid_search,2405.88
03/04/2025,Argentina,social_Argentina,social,2451.95
04/04/2025,Mexico,organic_Mexico,organic,2924.95
04/04/2025,Mexico,paid_search_Mexico,paid_search,2188.7
04/04/2025,Mexico,social_Mexico,social,1919.23
04/04/2025,Colombia,organic_Colombia,organic,1496.64
04/04/2025,Colombia,paid_search_Colombia,paid_search,1294.32
04/04/2025,Colombia,social_Colombia,social,743.49
04/04/2025,Argentina,organic_Argentina,organic,842.11
04/04/2025,Argentina,paid_search_Argentina,paid_search,2195.9
04/04/2025,Argentina,social_Argentina,social,630.78
05/04/2025,Mexico,organic_Mexico,organic,2611.13
05/04/2025,Mexico,paid_search_Mexico,paid_search,1982.97
05/04/2025,Mexico,social_Mexico,social,1488.23
05/04/2025,Colombia,organic_Colombia,organic,2063.86
05/04/2025,Colombia,paid_search_Colombia,paid_search,1965.5
05/04/2025,Colombia,social_Colombia,social,2317.42
05/04/2025,Argentina,organic_Argentina,organic,977.94
05/04/2025,Argentina,paid_search_Argentina,paid_search,2456.57
05/04/2025,Argentina,social_Argentina,social,2613.24
06/04/2025,Mexico,organic_Mexico,organic,1191.92
06/04/2025,Mexico,paid_search_Mexico,paid_search,1584.45
06/04/2025,Mexico,social_Mexico,social,2009.39
06/04/2025,Colombia,organic_Colombia,organic,1242.79
06/04/2025,Colombia,paid_search_Colombia,paid_search,1284.26
06/04/2025,Colombia,social_Colombia,social,1281.05
06/04/2025,Argentina,organic_Argentina,organic,981.91
06/04/2025,Argentina,paid_search_Argentina,paid_search,2044.79
06/04/2025,Argentina,social_Argentina,social,1670.75
07/04/2025,Mexico,organic_Mexico,organic,2833.06
07/04/2025,Mexico,paid_search_Mexico,paid_search,1068.41
07/04/2025,Mexico,social_Mexico,social,1571.1
07/04/2025,Colombia,organic_Colombia,organic,2024.73
07/04/2025,Colombia,paid_search_Colombia,paid_search,730.82
07/04/2025,Colombia,social_Colombia,social,1831.64
07/04/2025,Argentina,organic_Argentina,organic,1489.46
07/04/2025,Argentina,paid_search_Argentina,paid_search,1423.21
07/04/2025,Argentina,social_Argentina,social,788.44
08/04/2025,Mexico,organic_Mexico,organic,1619.03
08/04/2025,Mexico,paid_search_Mexico,paid_search,2997.21
08/04/2025,Mexico,social_Mexico,social,2306.55
08/04/2025,Colombia,organic_Colombia,organic,2706.41
08/04/2025,Colombia,paid_search_Colombia,paid_search,803.34
08/04/2025,Colombia,social_Colombia,social,905.32
08/04/2025,Argentina,organic_Argentina,organic,959.84
08/04/2025,Argentina,paid_search_Argentina,paid_search,2825.69
08/04/2025,Argentina,social_Argentina,social,2267.89
09/04/2025,Mexico,organic_Mexico,organic,821.65
09/04/2025,Mexico,paid_search_Mexico,paid_search,2675
09/04/2025,Mexico,social_Mexico,social,2186.09
09/04/2025,Colombia,organic_Colombia,organic,1466.77
09/04/2025,Colombia,paid_search_Colombia,paid_search,2843.17
09/04/2025,Colombia,social_Colombia,social,2524.52
09/04/2025,Argentina,organic_Argentina,organic,2084.06
09/04/2025,Argentina,paid_search_Argentina,paid_search,1620.5
09/04/2025,Argentina,social_Argentina,social,1617.24
10/04/2025,Mexico,organic_Mexico,organic,530.09
10/04/2025,Mexico,paid_search_Mexico,paid_search,900.22
10/04/2025,Mexico,social_Mexico,social,2985.3
10/04/2025,Colombia,organic_Colombia,organic,1457.55
10/04/2025,Colombia,paid_search_Colombia,paid_search,605.02
10/04/2025,Colombia,social_Colombia,social,836.96
10/04/2025,Argentina,organic_Argentina,organic,1568.67
10/04/2025,Argentina,paid_search_Argentina,paid_search,568.23
10/04/2025,Argentina,social_Argentina,social,2641.67
11/04/2025,Mexico,organic_Mexico,organic,648.7
11/04/2025,Mexico,paid_search_Mexico,paid_search,1998.4
11/04/2025,Mexico,social_Mexico,social,1019.84
11/04/2025,Colombia,organic_Colombia,organic,1094.33
11/04/2025,Colombia,paid_search_Colombia,paid_search,1805.77
11/04/2025,Colombia,social_Colombia,social,1248.96
11/04/2025,Argentina,organic_Argentina,organic,2797.2
11/04/2025,Argentina,paid_search_Argentina,paid_search,1975.86
11/04/2025,Argentina,social_Argentina,social,529.41
12/04/2025,Mexico,organic_Mexico,organic,2544.38
12/04/2025,Mexico,paid_search_Mexico,paid_search,2012.43
12/04/2025,Mexico,social_Mexico,social,1096.23
12/04/2025,Colombia,organic_Colombia,organic,1141.81
12/04/2025,Colombia,paid_search_Colombia,paid_search,2129.3
12/04/2025,Colombia,social_Colombia,social,2552.18
12/04/2025,Argentina,organic_Argentina,organic,1722.17
12/04/2025,Argentina,paid_search_Argentina,paid_search,1648.06
12/04/2025,Argentina,social_Argentina,social,2414.69
13/04/2025,Mexico,organic_Mexico,organic,998.5
13/04/2025,Mexico,paid_search_Mexico,paid_search,1146.51
13/04/2025,Mexico,social_Mexico,social,1792.3
13/04/2025,Colombia,organic_Colombia,organic,2781.69
13/04/2025,Colombia,paid_search_Colombia,paid_search,1282.75
13/04/2025,Colombia,social_Colombia,social,1714.96
13/04/2025,Argentina,organic_Argentina,organic,1755.88
13/04/2025,Argentina,paid_search_Argentina,paid_search,750.85
13/04/2025,Argentina,social_Argentina,social,1189.58
14/04/2025,Mexico,organic_Mexico,organic,937.27
14/04/2025,Mexico,paid_search_Mexico,paid_search,770.89
14/04/2025,Mexico,social_Mexico,social,2972.83
14/04/2025,Colombia,organic_Colombia,organic,1280.83
14/04/2025,Colombia,paid_search_Colombia,paid_search,1254.61
14/04/2025,Colombia,social_Colombia,social,825.87
14/04/2025,Argentina,organic_Argentina,organic,1502.33
14/04/2025,Argentina,paid_search_Argentina,paid_search,2821.06
14/04/2025,Argentina,social_Argentina,social,640.98
15/04/2025,Mexico,organic_Mexico,organic,1494.61
15/04/2025,Mexico,paid_search_Mexico,paid_search,2547.24
15/04/2025,Mexico,social_Mexico,social,2941.47
15/04/2025,Colombia,organic_Colombia,organic,2850.39
15/04/2025,Colombia,paid_search_Colombia,paid_search,1051.63
15/04/2025,Colombia,social_Colombia,social,1246.96
15/04/2025,Argentina,organic_Argentina,organic,2435.64
15/04/2025,Argentina,paid_search_Argentina,paid_search,1064.27
15/04/2025,Argentina,social_Argentina,social,1838.18
16/04/2025,Mexico,organic_Mexico,organic,822.63
16/04/2025,Mexico,paid_search_Mexico,paid_search,594.56
16/04/2025,Mexico,social_Mexico,social,948.58
16/04/2025,Colombia,organic_Colombia,organic,608.25
16/04/2025,Colombia,paid_search_Colombia,paid_search,2566.05
16/04/2025,Colombia,social_Colombia,social,566.53
16/04/2025,Argentina,organic_Argentina,organic,847.78
16/04/2025,Argentina,paid_search_Argentina,paid_search,1056.46
16/04/2025,Argentina,social_Argentina,social,645.59
17/04/2025,Mexico,organic_Mexico,organic,1281.69
17/04/2025,Mexico,paid_search_Mexico,paid_search,1679.03
17/04/2025,Mexico,social_Mexico,social,2613.53
17/04/2025,Colombia,organic_Colombia,organic,2718.5
17/04/2025,Colombia,paid_search_Colombia,paid_search,1376.71
17/04/2025,Colombia,social_Colombia,social,2544.17
17/04/2025,Argentina,organic_Argentina,organic,552.76
17/04/2025,Argentina,paid_search_Argentina,paid_search,1927.66
17/04/2025,Argentina,social_Argentina,social,1120.11
18/04/2025,Mexico,organic_Mexico,organic,1331.29
18/04/2025,Mexico,paid_search_Mexico,paid_search,685.69
18/04/2025,Mexico,social_Mexico,social,1292.88
18/04/2025,Colombia,organic_Colombia,organic,2001.17
18/04/2025,Colombia,paid_search_Colombia,paid_search,1531.17
18/04/2025,Colombia,social_Colombia,social,1802.53
18/04/2025,Argentina,organic_Argentina,organic,1837.64
18/04/2025,Argentina,paid_search_Argentina,paid_search,737.35
18/04/2025,Argentina,social_Argentina,social,2963.99
19/04/2025,Mexico,organic_Mexico,organic,1911.35
19/04/2025,Mexico,paid_search_Mexico,paid_search,889.34
19/04/2025,Mexico,social_Mexico,social,1271.51
19/04/2025,Colombia,organic_Colombia,organic,1733.01
19/04/2025,Colombia,paid_search_Colombia,paid_search,2511.43
19/04/2025,Colombia,social_Colombia,social,2611.02
19/04/2025,Argentina,organic_Argentina,organic,1592.65
19/04/2025,Argentina,paid_search_Argentina,paid_search,1288.65
19/04/2025,Argentina,social_Argentina,social,1978.68
